6054	annotate_busby_phage_41_3
6055	annotate_busby_phage_408_5
6056	annotate_busby_phage_408_4
6057	annotate_busby_phage_41_2
6058	annotate_deboutte_phage_5_3
6059	annotate_busby_phage_468_28
6060	annotate_deboutte_phage_429_8
6061	annotate_total_phage_360_17
6062	annotate_total_phage_797_9
6063	annotate_total_phage_371_26
6064	annotate_total_phage_245_32
6065	annotate_total_phage_929_14
6066	annotate_busby_phage_163_55
6067	annotate_total_phage_795_26
6068	annotate_total_phage_113_24
6069	annotate_virome_phage_798_47
6070	annotate_busby_phage_163_63
6071	annotate_busby_phage_408_8
6072	annotate_busby_phage_41_6
6073	annotate_busby_phage_408_6
6074	annotate_busby_phage_41_4
6075	annotate_deboutte_phage_421_55
6076	annotate_rosso_phage_24_9
6077	annotate_total_phage_245_31
6078	annotate_deboutte_phage_429_9
6079	annotate_total_phage_797_10
6080	annotate_busby_phage_468_27
6081	annotate_total_phage_360_18
6082	annotate_deboutte_phage_5_2
6083	annotate_total_phage_371_25
6084	annotate_total_phage_929_13
6085	annotate_busby_phage_163_56
6086	annotate_busby_phage_163_61
6087	annotate_total_phage_795_27
6088	annotate_busby_phage_385_6
6089	annotate_busby_phage_163_62
6090	annotate_busby_phage_385_13
6091	annotate_busby_phage_385_14
6092	annotate_busby_phage_385_3
6093	annotate_busby_phage_408_7
6094	annotate_busby_phage_41_5
6095	annotate_deboutte_phage_421_54
6096	annotate_rosso_phage_24_10
6097	annotate_deboutte_phage_137_3
6098	annotate_rosso_phage_5_19
6099	annotate_busby_phage_163_57
6100	annotate_busby_phage_163_60
6101	annotate_total_phage_795_28
6102	annotate_busby_phage_385_7
6103	annotate_busby_phage_385_20
6104	annotate_deboutte_phage_119_4
6105	annotate_rosso_phage_24_11
6106	annotate_deboutte_phage_421_53
6107	annotate_total_phage_360_20
6108	annotate_total_phage_371_22
6109	annotate_busby_phage_468_25
6110	annotate_deboutte_phage_429_11
6111	annotate_total_phage_797_12
6112	annotate_total_phage_245_28
6113	annotate_total_phage_929_11
6114	annotate_busby_phage_163_58
6115	annotate_busby_phage_163_59
6116	annotate_busby_phage_385_8
6117	annotate_busby_phage_385_19
6118	annotate_total_phage_795_29
6119	annotate_deboutte_phage_119_5
6120	annotate_deboutte_phage_429_12
6121	annotate_busby_phage_468_24
6122	annotate_total_phage_797_13
6123	annotate_total_phage_360_21
6124	annotate_total_phage_245_27
6125	annotate_total_phage_371_21
6126	annotate_deboutte_phage_421_52
6127	annotate_rosso_phage_24_12
6128	annotate_total_phage_929_10
6129	annotate_total_phage_113_27
6130	annotate_virome_phage_798_50
6131	annotate_rosso_phage_64_17
6132	annotate_virome_phage_862_39
6133	annotate_virome_phage_881_10
6134	annotate_deboutte_phage_422_33
6135	annotate_deboutte_phage_362_2
6136	annotate_virome_phage_2320_34
6137	annotate_virome_phage_2356_1
6138	annotate_rosso_phage_51_6
6139	annotate_rosso_phage_57_36
6140	annotate_virome_phage_822_33
6141	annotate_rosso_phage_56_30
6142	annotate_total_phage_929_12
6143	annotate_virome_phage_2274_69
6144	annotate_virome_phage_831_17
6145	annotate_deboutte_phage_369_18
6146	annotate_virome_phage_81_34
6147	annotate_virome_phage_819_20
6148	annotate_rosso_phage_55_18
6149	annotate_busby_phage_164_1
6150	annotate_busby_phage_164_2
6151	annotate_busby_phage_353_2
6152	annotate_busby_phage_426_5
6153	annotate_total_phage_517_6
6154	annotate_busby_phage_35_5
6155	annotate_busby_phage_406_5
6156	annotate_busby_phage_35_12
6157	annotate_busby_phage_406_12
6158	annotate_busby_phage_416_4
6159	annotate_busby_phage_69_4
6160	annotate_busby_phage_69_3
6161	annotate_busby_phage_379_3
6162	annotate_busby_phage_379_10
6163	annotate_busby_phage_165_1
6164	annotate_virome_phage_740_1
6165	annotate_virome_phage_21_48
6166	annotate_rosso_phage_154_8
6167	annotate_deboutte_phage_369_36
6168	annotate_rosso_phage_56_17
6169	annotate_virome_phage_2274_82
6170	annotate_virome_phage_831_30
6171	annotate_virome_phage_2320_14
6172	annotate_virome_phage_819_41
6173	annotate_virome_phage_2356_20
6174	annotate_rosso_phage_57_15
6175	annotate_virome_phage_81_14
6176	annotate_virome_phage_822_14
6177	annotate_virome_phage_2274_38
6178	annotate_deboutte_phage_35_5
6179	annotate_rosso_phage_55_37
6180	annotate_busby_phage_165_2
6181	annotate_virome_phage_21_46
6182	annotate_virome_phage_740_2
6183	annotate_rosso_phage_154_6
6184	annotate_virome_phage_2320_3
6185	annotate_virome_phage_81_3
6186	annotate_virome_phage_2356_31
6187	annotate_virome_phage_2274_50
6188	annotate_virome_phage_819_52
6189	annotate_rosso_phage_57_3
6190	annotate_virome_phage_822_3
6191	annotate_busby_phage_165_12
6192	annotate_virome_phage_740_12
6193	annotate_virome_phage_21_35
6194	annotate_deboutte_phage_369_48
6195	annotate_virome_phage_831_44
6196	annotate_virome_phage_2274_96
6197	annotate_rosso_phage_56_4
6198	annotate_busby_phage_165_3
6199	annotate_virome_phage_21_45
6200	annotate_virome_phage_740_3
6201	annotate_rosso_phage_154_5
6202	annotate_virome_phage_740_4
6203	annotate_busby_phage_165_8
6204	annotate_rosso_phage_154_2
6205	annotate_virome_phage_21_39
6206	annotate_virome_phage_740_8
6207	annotate_virome_phage_21_43
6208	annotate_busby_phage_165_5
6209	annotate_virome_phage_755_52
6210	annotate_virome_phage_819_51
6211	annotate_virome_phage_81_5
6212	annotate_deboutte_phage_369_46
6213	annotate_busby_phage_165_4
6214	annotate_rosso_phage_57_5
6215	annotate_rosso_phage_154_4
6216	annotate_virome_phage_21_44
6217	annotate_deboutte_phage_369_45
6218	annotate_busby_phage_165_9
6219	annotate_rosso_phage_154_3
6220	annotate_rosso_phage_56_8
6221	annotate_rosso_phage_57_6
6222	annotate_total_phage_926_32
6223	annotate_virome_phage_831_39
6224	annotate_virome_phage_2274_91
6225	annotate_virome_phage_81_4
6226	annotate_deboutte_phage_369_47
6227	annotate_rosso_phage_57_4
6228	annotate_virome_phage_2320_4
6229	annotate_virome_phage_2274_49
6230	annotate_virome_phage_740_9
6231	annotate_virome_phage_21_38
6232	annotate_busby_phage_165_6
6233	annotate_virome_phage_21_42
6234	annotate_virome_phage_740_5
6235	annotate_rosso_phage_154_1
6236	annotate_virome_phage_21_40
6237	annotate_busby_phage_165_7
6238	annotate_virome_phage_740_7
6239	annotate_virome_phage_755_51
6240	annotate_virome_phage_21_41
6241	annotate_virome_phage_740_6
6242	annotate_virome_phage_2320_5
6243	annotate_virome_phage_2356_30
6244	annotate_virome_phage_822_4
6245	annotate_virome_phage_2274_47
6246	annotate_busby_phage_165_10
6247	annotate_virome_phage_21_37
6248	annotate_virome_phage_740_10
6249	annotate_total_phage_926_31
6250	annotate_busby_phage_165_11
6251	annotate_virome_phage_21_36
6252	annotate_virome_phage_740_11
6253	annotate_busby_phage_165_13
6254	annotate_virome_phage_740_13
6255	annotate_virome_phage_21_34
6256	annotate_busby_phage_165_14
6257	annotate_virome_phage_21_32
6258	annotate_virome_phage_740_15
6259	annotate_rosso_phage_56_1
6260	annotate_total_phage_95_86
6261	annotate_virome_phage_755_53
6262	annotate_busby_phage_165_15
6263	annotate_virome_phage_740_16
6264	annotate_virome_phage_21_31
6265	annotate_virome_phage_755_54
6266	annotate_busby_phage_165_16
6267	annotate_virome_phage_21_30
6268	annotate_virome_phage_740_17
6269	annotate_virome_phage_755_55
6270	annotate_virome_phage_762_80
6271	annotate_busby_phage_165_17
6272	annotate_virome_phage_21_29
6273	annotate_virome_phage_740_18
6274	annotate_busby_phage_165_18
6275	annotate_virome_phage_21_28
6276	annotate_virome_phage_740_19
6277	annotate_busby_phage_165_19
6278	annotate_virome_phage_740_20
6279	annotate_virome_phage_21_27
6280	annotate_virome_phage_755_56
6281	annotate_virome_phage_2_111
6282	annotate_busby_phage_165_20
6283	annotate_virome_phage_21_26
6284	annotate_virome_phage_740_21
6285	annotate_virome_phage_755_57
6286	annotate_busby_phage_165_21
6287	annotate_virome_phage_21_25
6288	annotate_virome_phage_740_22
6289	annotate_virome_phage_755_58
6290	annotate_busby_phage_165_22
6291	annotate_virome_phage_21_24
6292	annotate_virome_phage_740_23
6293	annotate_virome_phage_755_59
6294	annotate_total_phage_790_15
6295	annotate_virome_phage_2274_78
6296	annotate_rosso_phage_56_21
6297	annotate_virome_phage_831_26
6298	annotate_busby_phage_165_23
6299	annotate_virome_phage_21_23
6300	annotate_virome_phage_740_24
6301	annotate_virome_phage_755_60
6302	annotate_busby_phage_165_24
6303	annotate_virome_phage_21_22
6304	annotate_virome_phage_740_25
6305	annotate_busby_phage_165_25
6306	annotate_virome_phage_21_21
6307	annotate_virome_phage_740_26
6308	annotate_busby_phage_165_26
6309	annotate_virome_phage_21_20
6310	annotate_virome_phage_740_27
6311	annotate_virome_phage_736_69
6312	annotate_busby_phage_170_52
6313	annotate_virome_phage_744_129
6314	annotate_virome_phage_14_130
6315	annotate_virome_phage_747_71
6316	annotate_virome_phage_18_30
6317	annotate_deboutte_phage_148_43
6318	annotate_deboutte_phage_198_18
6319	annotate_virome_phage_16_116
6320	annotate_virome_phage_9_70
6321	annotate_deboutte_phage_209_1
6322	annotate_deboutte_phage_520_8
6323	annotate_virome_phage_5_77
6324	annotate_virome_phage_12_88
6325	annotate_virome_phage_3_179
6326	annotate_virome_phage_11_1
6327	annotate_busby_phage_165_27
6328	annotate_virome_phage_21_19
6329	annotate_virome_phage_740_28
6330	annotate_busby_phage_165_28
6331	annotate_virome_phage_21_18
6332	annotate_virome_phage_740_29
6333	annotate_virome_phage_755_62
6334	annotate_busby_phage_165_29
6335	annotate_virome_phage_21_17
6336	annotate_virome_phage_740_30
6337	annotate_busby_phage_165_30
6338	annotate_virome_phage_21_16
6339	annotate_virome_phage_740_31
6340	annotate_virome_phage_809_19
6341	annotate_virome_phage_12_92
6342	annotate_virome_phage_867_22
6343	annotate_virome_phage_904_24
6344	annotate_rosso_phage_40_29
6345	annotate_virome_phage_755_64
6346	annotate_deboutte_phage_447_11
6347	annotate_deboutte_phage_157_11
6348	annotate_total_phage_927_25
6349	annotate_deboutte_phage_470_46
6350	annotate_virome_phage_734_156
6351	annotate_deboutte_phage_185_3
6352	annotate_virome_phage_37_24
6353	annotate_deboutte_phage_449_1
6354	annotate_deboutte_phage_346_4
6355	annotate_virome_phage_2272_21
6356	annotate_deboutte_phage_189_28
6357	annotate_virome_phage_22_18
6358	annotate_virome_phage_2270_34
6359	annotate_deboutte_phage_225_7
6360	annotate_busby_phage_170_53
6361	annotate_deboutte_phage_182_21
6362	annotate_busby_phage_165_31
6363	annotate_busby_phage_165_32
6364	annotate_virome_phage_21_15
6365	annotate_virome_phage_740_32
6366	annotate_virome_phage_755_65
6367	annotate_busby_phage_165_33
6368	annotate_virome_phage_740_33
6369	annotate_virome_phage_21_14
6370	annotate_total_phage_926_44
6371	annotate_virome_phage_819_54
6372	annotate_virome_phage_822_1
6373	annotate_deboutte_phage_369_50
6374	annotate_busby_phage_165_34
6375	annotate_virome_phage_740_34
6376	annotate_virome_phage_21_13
6377	annotate_virome_phage_755_66
6378	annotate_busby_phage_165_35
6379	annotate_virome_phage_21_12
6380	annotate_virome_phage_740_35
6381	annotate_virome_phage_755_67
6382	annotate_busby_phage_165_36
6383	annotate_virome_phage_21_11
6384	annotate_virome_phage_740_36
6385	annotate_virome_phage_755_68
6386	annotate_busby_phage_165_37
6387	annotate_virome_phage_740_37
6388	annotate_virome_phage_21_10
6389	annotate_virome_phage_755_69
6390	annotate_busby_phage_165_38
6391	annotate_virome_phage_21_9
6392	annotate_virome_phage_740_38
6393	annotate_virome_phage_755_70
6394	annotate_total_phage_927_21
6395	annotate_busby_phage_200_72
6396	annotate_busby_phage_200_4
6397	annotate_deboutte_phage_262_6
6398	annotate_rosso_phage_103_8
6399	annotate_busby_phage_201_37
6400	annotate_total_phage_247_8
6401	annotate_total_phage_799_43
6402	annotate_virome_phage_91_11
6403	annotate_deboutte_phage_179_55
6404	annotate_busby_phage_165_39
6405	annotate_virome_phage_21_8
6406	annotate_virome_phage_740_39
6407	annotate_virome_phage_755_71
6408	annotate_busby_phage_165_40
6409	annotate_virome_phage_21_7
6410	annotate_virome_phage_740_40
6411	annotate_virome_phage_755_72
6412	annotate_busby_phage_165_41
6413	annotate_virome_phage_21_6
6414	annotate_virome_phage_740_41
6415	annotate_virome_phage_755_73
6416	annotate_busby_phage_165_42
6417	annotate_virome_phage_21_5
6418	annotate_virome_phage_740_42
6419	annotate_virome_phage_755_74
6420	annotate_busby_phage_165_43
6421	annotate_virome_phage_21_4
6422	annotate_virome_phage_740_43
6423	annotate_virome_phage_755_75
6424	annotate_busby_phage_302_4
6425	annotate_busby_phage_302_14
6426	annotate_virome_phage_739_81
6427	annotate_busby_phage_165_44
6428	annotate_virome_phage_740_44
6429	annotate_virome_phage_21_3
6430	annotate_virome_phage_755_76
6431	annotate_busby_phage_165_45
6432	annotate_virome_phage_21_2
6433	annotate_virome_phage_740_45
6434	annotate_virome_phage_755_77
6435	annotate_deboutte_phage_35_18
6436	annotate_deboutte_phage_369_25
6437	annotate_virome_phage_2274_25
6438	annotate_rosso_phage_55_25
6439	annotate_virome_phage_81_27
6440	annotate_virome_phage_819_27
6441	annotate_busby_phage_384_6
6442	annotate_deboutte_phage_174_8
6443	annotate_virome_phage_2320_27
6444	annotate_deboutte_phage_89_49
6445	annotate_rosso_phage_57_29
6446	annotate_virome_phage_2356_8
6447	annotate_virome_phage_822_26
6448	annotate_virome_phage_2343_41
6449	annotate_virome_phage_118_4
6450	annotate_rosso_phage_56_23
6451	annotate_deboutte_phage_406_4
6452	annotate_virome_phage_831_24
6453	annotate_virome_phage_2274_76
6454	annotate_virome_phage_900_18
6455	annotate_virome_phage_97_18
6456	annotate_busby_phage_165_46
6457	annotate_virome_phage_21_1
6458	annotate_virome_phage_740_46
6459	annotate_deboutte_phage_37_2
6460	annotate_rosso_phage_97_2
6461	annotate_virome_phage_86_40
6462	annotate_rosso_phage_98_35
6463	annotate_virome_phage_67_33
6464	annotate_virome_phage_915_28
6465	annotate_virome_phage_2315_19
6466	annotate_virome_phage_846_21
6467	annotate_total_phage_178_34
6468	annotate_total_phage_303_57
6469	annotate_virome_phage_2372_23
6470	annotate_virome_phage_219_18
6471	annotate_virome_phage_755_78
6472	annotate_total_phage_174_19
6473	annotate_virome_phage_202_14
6474	annotate_total_phage_820_8
6475	annotate_deboutte_phage_1_7
6476	annotate_total_phage_809_18
6477	annotate_rosso_phage_94_2
6478	annotate_busby_phage_165_47
6479	annotate_virome_phage_740_47
6480	annotate_deboutte_phage_37_3
6481	annotate_virome_phage_755_79
6482	annotate_busby_phage_165_48
6483	annotate_virome_phage_740_48
6484	annotate_deboutte_phage_37_4
6485	annotate_total_phage_731_123
6486	annotate_busby_phage_165_49
6487	annotate_busby_phage_165_50
6488	annotate_deboutte_phage_37_5
6489	annotate_rosso_phage_100_16
6490	annotate_virome_phage_740_49
6491	annotate_busby_phage_165_51
6492	annotate_virome_phage_740_50
6493	annotate_rosso_phage_100_15
6494	annotate_deboutte_phage_37_6
6495	annotate_rosso_phage_99_11
6496	annotate_virome_phage_2278_1
6497	annotate_busby_phage_165_52
6498	annotate_rosso_phage_99_10
6499	annotate_virome_phage_740_51
6500	annotate_deboutte_phage_37_7
6501	annotate_rosso_phage_100_14
6502	annotate_virome_phage_2278_2
6503	annotate_busby_phage_165_53
6504	annotate_busby_phage_165_54
6505	annotate_virome_phage_740_54
6506	annotate_rosso_phage_100_11
6507	annotate_deboutte_phage_37_10
6508	annotate_rosso_phage_99_7
6509	annotate_virome_phage_2278_5
6510	annotate_rosso_phage_99_8
6511	annotate_virome_phage_740_53
6512	annotate_deboutte_phage_37_9
6513	annotate_rosso_phage_100_12
6514	annotate_virome_phage_2278_4
6515	annotate_busby_phage_165_55
6516	annotate_busby_phage_165_56
6517	annotate_virome_phage_740_55
6518	annotate_rosso_phage_99_6
6519	annotate_rosso_phage_100_10
6520	annotate_virome_phage_2278_6
6521	annotate_busby_phage_165_57
6522	annotate_virome_phage_740_56
6523	annotate_rosso_phage_99_5
6524	annotate_rosso_phage_100_9
6525	annotate_virome_phage_2278_7
6526	annotate_busby_phage_165_58
6527	annotate_virome_phage_740_57
6528	annotate_rosso_phage_100_8
6529	annotate_rosso_phage_99_4
6530	annotate_virome_phage_2278_8
6531	annotate_busby_phage_165_59
6532	annotate_virome_phage_740_58
6533	annotate_rosso_phage_99_3
6534	annotate_rosso_phage_100_7
6535	annotate_virome_phage_2278_9
6536	annotate_busby_phage_165_60
6537	annotate_virome_phage_740_59
6538	annotate_rosso_phage_100_6
6539	annotate_rosso_phage_99_2
6540	annotate_virome_phage_2278_10
6541	annotate_busby_phage_165_61
6542	annotate_virome_phage_740_60
6543	annotate_rosso_phage_99_1
6544	annotate_rosso_phage_100_5
6545	annotate_virome_phage_2278_11
6546	annotate_busby_phage_165_62
6547	annotate_rosso_phage_100_4
6548	annotate_virome_phage_740_61
6549	annotate_virome_phage_2278_12
6550	annotate_busby_phage_165_63
6551	annotate_virome_phage_740_62
6552	annotate_rosso_phage_100_3
6553	annotate_virome_phage_2278_13
6554	annotate_busby_phage_165_64
6555	annotate_virome_phage_740_63
6556	annotate_rosso_phage_100_2
6557	annotate_virome_phage_2278_14
6558	annotate_busby_phage_165_65
6559	annotate_virome_phage_740_64
6560	annotate_virome_phage_2278_15
6561	annotate_busby_phage_165_66
6562	annotate_virome_phage_740_65
6563	annotate_virome_phage_2278_16
6564	annotate_busby_phage_165_67
6565	annotate_virome_phage_740_66
6566	annotate_virome_phage_2278_17
6567	annotate_busby_phage_165_68
6568	annotate_virome_phage_740_67
6569	annotate_virome_phage_2278_18
6570	annotate_busby_phage_165_69
6571	annotate_virome_phage_740_68
6572	annotate_virome_phage_2278_19
6573	annotate_busby_phage_165_70
6574	annotate_busby_phage_165_71
6575	annotate_busby_phage_165_72
6576	annotate_virome_phage_740_69
6577	annotate_virome_phage_2278_20
6578	annotate_busby_phage_165_73
6579	annotate_virome_phage_740_70
6580	annotate_virome_phage_2278_21
6581	annotate_virome_phage_2269_25
6582	annotate_total_phage_231_87
6583	annotate_total_phage_92_119
6584	annotate_virome_phage_1_82
6585	annotate_total_phage_927_48
6586	annotate_virome_phage_8_92
6587	annotate_busby_phage_165_74
6588	annotate_virome_phage_740_71
6589	annotate_virome_phage_2278_22
6590	annotate_busby_phage_165_75
6591	annotate_virome_phage_740_72
6592	annotate_virome_phage_2278_23
6593	annotate_busby_phage_165_76
6594	annotate_virome_phage_740_73
6595	annotate_busby_phage_165_77
6596	annotate_virome_phage_740_74
6597	annotate_virome_phage_2278_24
6598	annotate_total_phage_927_220
6599	annotate_virome_phage_11_146
6600	annotate_busby_phage_170_35
6601	annotate_total_phage_92_38
6602	annotate_total_phage_231_18
6603	annotate_deboutte_phage_179_14
6604	annotate_virome_phage_19_1
6605	annotate_deboutte_phage_492_30
6606	annotate_busby_phage_165_78
6607	annotate_virome_phage_740_75
6608	annotate_virome_phage_2278_25
6609	annotate_busby_phage_170_38
6610	annotate_busby_phage_222_3
6611	annotate_deboutte_phage_346_3
6612	annotate_virome_phage_735_182
6613	annotate_busby_phage_165_79
6614	annotate_virome_phage_740_76
6615	annotate_virome_phage_2278_26
6616	annotate_busby_phage_165_80
6617	annotate_virome_phage_740_77
6618	annotate_virome_phage_2278_27
6619	annotate_busby_phage_165_81
6620	annotate_virome_phage_740_78
6621	annotate_busby_phage_165_82
6622	annotate_virome_phage_740_79
6623	annotate_virome_phage_2278_29
6624	annotate_busby_phage_165_83
6625	annotate_virome_phage_740_80
6626	annotate_virome_phage_2278_30
6627	annotate_rosso_phage_154_77
6628	annotate_busby_phage_165_84
6629	annotate_rosso_phage_154_76
6630	annotate_virome_phage_740_81
6631	annotate_virome_phage_2278_31
6632	annotate_busby_phage_165_85
6633	annotate_rosso_phage_154_75
6634	annotate_virome_phage_740_82
6635	annotate_virome_phage_2278_32
6636	annotate_busby_phage_165_86
6637	annotate_virome_phage_740_83
6638	annotate_rosso_phage_154_74
6639	annotate_virome_phage_2278_33
6640	annotate_busby_phage_165_87
6641	annotate_rosso_phage_154_73
6642	annotate_virome_phage_740_84
6643	annotate_virome_phage_2278_34
6644	annotate_virome_phage_824_36
6645	annotate_busby_phage_165_88
6646	annotate_virome_phage_740_85
6647	annotate_rosso_phage_154_72
6648	annotate_virome_phage_2278_35
6649	annotate_virome_phage_87_20
6650	annotate_virome_phage_49_28
6651	annotate_virome_phage_2333_32
6652	annotate_deboutte_phage_62_3
6653	annotate_deboutte_phage_94_8
6654	annotate_virome_phage_735_161
6655	annotate_busby_phage_165_89
6656	annotate_rosso_phage_154_71
6657	annotate_virome_phage_2278_36
6658	annotate_virome_phage_740_86
6659	annotate_busby_phage_165_90
6660	annotate_rosso_phage_154_70
6661	annotate_virome_phage_740_87
6662	annotate_virome_phage_2278_37
6663	annotate_busby_phage_165_91
6664	annotate_rosso_phage_154_69
6665	annotate_virome_phage_740_88
6666	annotate_virome_phage_2278_38
6667	annotate_busby_phage_165_92
6668	annotate_rosso_phage_154_68
6669	annotate_virome_phage_740_89
6670	annotate_virome_phage_2278_39
6671	annotate_virome_phage_21_97
6672	annotate_busby_phage_165_93
6673	annotate_virome_phage_21_96
6674	annotate_rosso_phage_154_67
6675	annotate_virome_phage_740_90
6676	annotate_virome_phage_2278_40
6677	annotate_virome_phage_2306_52
6678	annotate_rosso_phage_148_12
6679	annotate_rosso_phage_4_7
6680	annotate_deboutte_phage_534_2
6681	annotate_rosso_phage_149_12
6682	annotate_virome_phage_749_81
6683	annotate_busby_phage_165_94
6684	annotate_virome_phage_21_95
6685	annotate_rosso_phage_154_66
6686	annotate_virome_phage_740_91
6687	annotate_virome_phage_2278_41
6688	annotate_busby_phage_165_95
6689	annotate_virome_phage_21_94
6690	annotate_virome_phage_740_92
6691	annotate_rosso_phage_154_65
6692	annotate_virome_phage_2278_42
6693	annotate_busby_phage_165_96
6694	annotate_virome_phage_21_93
6695	annotate_virome_phage_740_93
6696	annotate_rosso_phage_154_64
6697	annotate_virome_phage_2278_43
6698	annotate_busby_phage_165_97
6699	annotate_rosso_phage_154_63
6700	annotate_virome_phage_21_92
6701	annotate_virome_phage_740_94
6702	annotate_virome_phage_2278_44
6703	annotate_busby_phage_165_98
6704	annotate_virome_phage_21_91
6705	annotate_virome_phage_740_95
6706	annotate_rosso_phage_154_62
6707	annotate_virome_phage_2278_45
6708	annotate_busby_phage_165_99
6709	annotate_virome_phage_21_90
6710	annotate_virome_phage_740_96
6711	annotate_rosso_phage_154_61
6712	annotate_virome_phage_2278_46
6713	annotate_virome_phage_755_1
6714	annotate_busby_phage_165_100
6715	annotate_virome_phage_21_89
6716	annotate_virome_phage_740_97
6717	annotate_rosso_phage_154_60
6718	annotate_virome_phage_2278_47
6719	annotate_virome_phage_755_2
6720	annotate_busby_phage_165_101
6721	annotate_virome_phage_21_88
6722	annotate_virome_phage_740_98
6723	annotate_rosso_phage_154_59
6724	annotate_virome_phage_2278_48
6725	annotate_virome_phage_755_3
6726	annotate_busby_phage_165_103
6727	annotate_virome_phage_21_86
6728	annotate_virome_phage_740_100
6729	annotate_rosso_phage_154_56
6730	annotate_virome_phage_2278_51
6731	annotate_virome_phage_755_6
6732	annotate_busby_phage_165_104
6733	annotate_virome_phage_21_85
6734	annotate_virome_phage_740_101
6735	annotate_rosso_phage_154_55
6736	annotate_virome_phage_2278_52
6737	annotate_virome_phage_755_7
6738	annotate_busby_phage_165_105
6739	annotate_virome_phage_21_84
6740	annotate_virome_phage_740_102
6741	annotate_rosso_phage_154_54
6742	annotate_busby_phage_165_106
6743	annotate_rosso_phage_154_53
6744	annotate_virome_phage_21_83
6745	annotate_virome_phage_740_103
6746	annotate_virome_phage_2278_53
6747	annotate_virome_phage_755_8
6748	annotate_busby_phage_165_107
6749	annotate_virome_phage_740_104
6750	annotate_busby_phage_165_108
6751	annotate_busby_phage_165_124
6752	annotate_virome_phage_740_105
6753	annotate_virome_phage_21_81
6754	annotate_rosso_phage_154_50
6755	annotate_virome_phage_2278_57
6756	annotate_virome_phage_755_12
6757	annotate_virome_phage_893_39
6758	annotate_rosso_phage_98_2
6759	annotate_total_phage_118_25
6760	annotate_total_phage_303_25
6761	annotate_virome_phage_124_14
6762	annotate_busby_phage_165_109
6763	annotate_busby_phage_165_123
6764	annotate_virome_phage_21_80
6765	annotate_virome_phage_740_106
6766	annotate_busby_phage_165_110
6767	annotate_busby_phage_165_119
6768	annotate_virome_phage_21_66
6769	annotate_virome_phage_740_121
6770	annotate_rosso_phage_154_32
6771	annotate_busby_phage_165_111
6772	annotate_busby_phage_165_118
6773	annotate_virome_phage_740_120
6774	annotate_virome_phage_21_67
6775	annotate_rosso_phage_154_33
6776	annotate_total_phage_927_11
6777	annotate_busby_phage_165_112
6778	annotate_busby_phage_165_117
6779	annotate_virome_phage_21_68
6780	annotate_virome_phage_740_119
6781	annotate_rosso_phage_154_34
6782	annotate_virome_phage_740_117
6783	annotate_virome_phage_21_69
6784	annotate_virome_phage_740_118
6785	annotate_rosso_phage_154_36
6786	annotate_busby_phage_165_114
6787	annotate_busby_phage_165_115
6788	annotate_rosso_phage_154_35
6789	annotate_rosso_phage_154_37
6790	annotate_virome_phage_21_70
6791	annotate_virome_phage_740_116
6792	annotate_busby_phage_165_116
6793	annotate_busby_phage_165_113
6794	annotate_virome_phage_755_33
6795	annotate_busby_phage_165_120
6796	annotate_virome_phage_740_122
6797	annotate_virome_phage_21_65
6798	annotate_rosso_phage_154_31
6799	annotate_total_phage_116_38
6800	annotate_virome_phage_86_27
6801	annotate_virome_phage_107_11
6802	annotate_virome_phage_862_32
6803	annotate_deboutte_phage_137_11
6804	annotate_virome_phage_84_20
6805	annotate_total_phage_369_37
6806	annotate_rosso_phage_5_11
6807	annotate_rosso_phage_64_25
6808	annotate_virome_phage_196_9
6809	annotate_rosso_phage_6_9
6810	annotate_rosso_phage_70_7
6811	annotate_total_phage_298_55
6812	annotate_rosso_phage_68_7
6813	annotate_deboutte_phage_417_2
6814	annotate_total_phage_115_48
6815	annotate_virome_phage_97_20
6816	annotate_virome_phage_900_16
6817	annotate_virome_phage_846_28
6818	annotate_virome_phage_2315_32
6819	annotate_virome_phage_821_47
6820	annotate_busby_phage_165_121
6821	annotate_virome_phage_21_63
6822	annotate_rosso_phage_154_29
6823	annotate_virome_phage_740_125
6824	annotate_virome_phage_740_124
6825	annotate_virome_phage_755_38
6826	annotate_rosso_phage_98_21
6827	annotate_virome_phage_740_127
6828	annotate_virome_phage_21_61
6829	annotate_virome_phage_755_37
6830	annotate_total_phage_100_43
6831	annotate_virome_phage_2339_25
6832	annotate_virome_phage_124_41
6833	annotate_total_phage_303_47
6834	annotate_virome_phage_915_16
6835	annotate_busby_phage_165_122
6836	annotate_rosso_phage_154_27
6837	annotate_virome_phage_21_60
6838	annotate_virome_phage_740_128
6839	annotate_virome_phage_755_36
6840	annotate_virome_phage_124_34
6841	annotate_virome_phage_107_5
6842	annotate_rosso_phage_3_18
6843	annotate_busby_phage_165_125
6844	annotate_virome_phage_740_131
6845	annotate_rosso_phage_154_23
6846	annotate_virome_phage_21_57
6847	annotate_virome_phage_755_40
6848	annotate_busby_phage_165_126
6849	annotate_virome_phage_740_132
6850	annotate_virome_phage_21_56
6851	annotate_rosso_phage_154_20
6852	annotate_rosso_phage_154_19
6853	annotate_total_phage_478_31
6854	annotate_total_phage_497_36
6855	annotate_busby_phage_165_127
6856	annotate_virome_phage_740_133
6857	annotate_total_phage_115_35
6858	annotate_virome_phage_86_8
6859	annotate_busby_phage_165_128
6860	annotate_rosso_phage_154_18
6861	annotate_virome_phage_21_55
